,index,Unnamed: 0,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_id,w_winners_fh,w_winners_bh,w_unforced_fh,w_unforced_bh,w_return_pts_faced,w_return_pts_won,w_return_depth_very_deep,w_return_depth_shallow,w_return_depth_deep,w_return_depth_err_net,w_return_depth_err_deep,w_return_depth_err_wide,w_return_depth_wide_deep,w_shot_Direction_crosscourt,w_shot_Direction_down_middle,w_shot_Direction_down_the_line,w_shot_Direction_inside_out,w_shot_Direction_inside_in,l_winners_fh,l_winners_bh,l_unforced_fh,l_unforced_bh,l_return_pts_faced,l_return_pts_won,l_return_depth_very_deep,l_return_depth_shallow,l_return_depth_deep,l_return_depth_err_net,l_return_depth_err_deep,l_return_depth_err_wide,l_return_depth_wide_deep,l_shot_Direction_crosscourt,l_shot_Direction_down_middle,l_shot_Direction_down_the_line,l_shot_Direction_inside_out,l_shot_Direction_inside_in,label
314,2181,50608.0,2022-1536,Madrid Masters,Clay,64.0,M,20220502.0,298.0,100644.0,2,,Alexander Zverev,R,198.0,GER,25.0,126774.0,4,,Stefanos Tsitsipas,R,193.0,GRE,23.7,6-4 3-6 6-2,3.0,SF,113.0,4.0,4.0,66.0,48.0,40.0,10.0,13.0,1.0,2.0,1.0,0.0,77.0,43.0,32.0,19.0,14.0,2.0,5.0,3.0,7420.0,5.0,5690.0,20220507-M-Madrid_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev,12.0,6.0,8.0,14.0,77.0,26.0,4.0,8.0,54.0,1.0,2.0,0.0,0.0,105.0,29.0,34.0,27.0,5.0,12.0,2.0,18.0,12.0,66.0,16.0,6.0,10.0,38.0,0.0,1.0,0.0,0.0,83,45,22,36,16,0.0
315,2182,50661.0,2022-0416,Rome Masters,Clay,64.0,M,20220509.0,300.0,104925.0,1,,Novak Djokovic,R,188.0,SRB,34.9,126774.0,4,,Stefanos Tsitsipas,R,193.0,GRE,23.7,6-0 7-6(5),3.0,F,96.0,6.0,1.0,53.0,37.0,30.0,9.0,9.0,1.0,2.0,1.0,1.0,59.0,39.0,25.0,7.0,9.0,2.0,6.0,1.0,8260.0,5.0,5750.0,20220515-M-Rome_Masters-F-Stefanos_Tsitsipas-Novak_Djokovic,14.0,5.0,4.0,7.0,59.0,27.0,7.0,12.0,27.0,1.0,0.0,0.0,1.0,75.0,52.0,17.0,28.0,0.0,5.0,2.0,8.0,11.0,53.0,14.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,54,73,16,23,0,0.0
316,2185,50662.0,2022-0416,Rome Masters,Clay,64.0,M,20220509.0,299.0,104925.0,1,,Novak Djokovic,R,188.0,SRB,34.9,134770.0,5,,Casper Ruud,R,183.0,NOR,23.3,6-4 6-3,3.0,SF,102.0,1.0,1.0,51.0,33.0,23.0,12.0,9.0,0.0,1.0,2.0,0.0,64.0,48.0,29.0,8.0,10.0,5.0,9.0,1.0,8260.0,10.0,3760.0,20220514-M-Rome_Masters-SF-Casper_Ruud-Novak_Djokovic,13.0,5.0,12.0,11.0,64.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,140.0,9.0,32.0,1.0,9.0,2.0,14.0,18.0,51.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,148,8,38,1,0.0
317,2204,50631.0,2022-1536,Madrid Masters,Clay,64.0,M,20220502.0,275.0,105777.0,,,Grigor Dimitrov,R,188.0,BUL,30.9,106043.0,13,,Diego Schwartzman,R,170.0,ARG,29.7,6-0 6-3,3.0,R32,69.0,6.0,1.0,40.0,29.0,24.0,6.0,7.0,1.0,1.0,0.0,5.0,49.0,32.0,14.0,6.0,8.0,3.0,8.0,20.0,1750.0,15.0,2805.0,20220504-M-Madrid_Masters-R32-Diego_Schwartzman-Grigor_Dimitrov,19.0,7.0,7.0,9.0,49.0,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,32.0,68.0,9.0,30.0,3.0,2.0,5.0,10.0,6.0,40.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39,81,2,25,2,0.0
318,2213,50710.0,2022-0416,Rome Masters,Clay,64.0,M,20220509.0,244.0,106426.0,,,Cristian Garin,R,185.0,CHI,25.9,208859.0,,WC,Francesco Passaro,R,,ITA,21.3,6-3 6-2,3.0,R64,91.0,1.0,2.0,54.0,35.0,23.0,8.0,8.0,6.0,9.0,0.0,2.0,59.0,35.0,17.0,7.0,9.0,5.0,12.0,45.0,1033.0,368.0,117.0,20220508-M-Rome_Masters-R64-Francesco_Passaro-Cristian_Garin,14.0,2.0,9.0,7.0,59.0,35.0,18.0,8.0,42.0,1.0,0.0,1.0,0.0,94.0,32.0,6.0,40.0,7.0,11.0,2.0,18.0,12.0,54.0,23.0,11.0,9.0,34.0,2.0,0.0,1.0,0.0,56,51,18,53,3,0.0
319,2229,50668.0,2022-0416,Rome Masters,Clay,64.0,M,20220509.0,293.0,104925.0,1,,Novak Djokovic,R,188.0,SRB,34.9,104527.0,,PR,Stan Wawrinka,R,183.0,SUI,37.1,6-2 6-2,3.0,R16,75.0,2.0,0.0,48.0,36.0,27.0,6.0,8.0,3.0,4.0,1.0,4.0,57.0,24.0,14.0,12.0,8.0,2.0,7.0,1.0,8260.0,361.0,119.0,20220512-M-Rome_Masters-R16-Stan_Wawrinka-Novak_Djokovic,8.0,5.0,9.0,3.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,61.0,6.0,25.0,1.0,9.0,5.0,15.0,9.0,48.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50,84,7,13,0,0.0
320,2232,50904.0,2022-0440,s Hertogenbosch,Grass,32.0,A,20220606.0,293.0,106421.0,1,,Daniil Medvedev,R,198.0,RUS,26.3,104468.0,,Q,Gilles Simon,R,183.0,FRA,37.4,7-5 6-4,3.0,R16,112.0,6.0,3.0,78.0,50.0,39.0,15.0,11.0,5.0,6.0,0.0,2.0,76.0,50.0,31.0,15.0,11.0,5.0,8.0,2.0,8160.0,134.0,481.0,20220609-M-s_Hertogenbosch-R16-Gilles_Simon-Daniil_Medvedev,8.0,12.0,17.0,12.0,76.0,30.0,24.0,10.0,52.0,1.0,1.0,2.0,0.0,150.0,73.0,42.0,47.0,2.0,9.0,6.0,14.0,10.0,78.0,24.0,13.0,16.0,33.0,2.0,0.0,0.0,2.0,134,127,26,23,0,0.0
321,2235,50927.0,2022-0321,Stuttgart,Grass,32.0,A,20220606.0,297.0,104918.0,,,Andy Murray,R,190.0,GBR,35.0,126774.0,1,,Stefanos Tsitsipas,R,193.0,GRE,23.8,7-6(4) 6-3,3.0,QF,100.0,5.0,1.0,68.0,45.0,37.0,15.0,11.0,1.0,1.0,8.0,2.0,58.0,40.0,36.0,8.0,10.0,3.0,4.0,68.0,890.0,5.0,6100.0,20220610-M-Stuttgart-QF-Stefanos_Tsitsipas-Andy_Murray,9.0,6.0,5.0,8.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,51.0,9.0,23.0,0.0,16.0,1.0,8.0,10.0,68.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,32,47,3,26,0,0.0
322,2238,50924.0,2022-0321,Stuttgart,Grass,32.0,A,20220606.0,300.0,126610.0,2,,Matteo Berrettini,R,196.0,ITA,26.1,104918.0,,,Andy Murray,R,190.0,GBR,35.0,6-4 5-7 6-3,3.0,F,160.0,19.0,3.0,83.0,52.0,42.0,18.0,15.0,4.0,5.0,7.0,3.0,100.0,68.0,45.0,20.0,16.0,7.0,10.0,10.0,3805.0,68.0,890.0,20220612-M-Stuttgart-F-Andy_Murray-Matteo_Berrettini,21.0,9.0,21.0,21.0,100.0,35.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,41.0,96.0,15.0,34.0,0.0,5.0,7.0,14.0,9.0,83.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,89,6,39,0,0.0
323,2239,50957.0,2022-0500,Halle,Grass,32.0,A,20220613.0,294.0,106401.0,,WC,Nick Kyrgios,R,193.0,AUS,27.1,105807.0,6,,Pablo Carreno Busta,R,188.0,ESP,30.9,6-4 6-2,3.0,QF,68.0,13.0,0.0,45.0,32.0,29.0,9.0,9.0,0.0,0.0,0.0,3.0,57.0,39.0,22.0,11.0,9.0,4.0,7.0,65.0,893.0,19.0,1965.0,20220617-M-Halle-QF-Pablo_Carreno_Busta-Nick_Kyrgios,16.0,7.0,6.0,7.0,57.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,56.0,8.0,17.0,0.0,10.0,9.0,6.0,7.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,53,7,22,0,0.0
324,2250,51126.0,2022-540,Wimbledon,Grass,128.0,G,20220627.0,159.0,122298.0,21,,Botic Van De Zandschulp,R,188.0,NED,26.7,103852.0,,,Feliciano Lopez,L,188.0,ESP,40.7,6-2 6-3 6-3,5.0,R128,92.0,10.0,6.0,69.0,35.0,32.0,23.0,13.0,2.0,2.0,6.0,5.0,74.0,37.0,28.0,12.0,13.0,2.0,7.0,25.0,1518.0,240.0,222.0,20220628-M-Wimbledon-R128-Feliciano_Lopez-Botic_Van_De_Zandschulp,23.0,5.0,7.0,5.0,74.0,34.0,10.0,9.0,21.0,2.0,1.0,1.0,1.0,36.0,16.0,10.0,14.0,1.0,3.0,5.0,8.0,15.0,69.0,14.0,20.0,9.0,32.0,6.0,1.0,1.0,0.0,17,20,4,10,0,0.0
325,2252,51174.0,2022-540,Wimbledon,Grass,128.0,G,20220627.0,207.0,106401.0,,,Nick Kyrgios,R,193.0,AUS,27.1,126774.0,4,,Stefanos Tsitsipas,R,193.0,GRE,23.8,6-7(2) 6-4 6-3 7-6(7),5.0,R32,197.0,14.0,1.0,140.0,100.0,81.0,21.0,22.0,5.0,5.0,21.0,7.0,158.0,93.0,73.0,33.0,23.0,12.0,14.0,40.0,1070.0,5.0,5150.0,20220702-M-Wimbledon-R32-Stefanos_Tsitsipas-Nick_Kyrgios,28.0,13.0,31.0,13.0,158.0,52.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,74.0,85.0,15.0,29.0,1.0,21.0,11.0,22.0,29.0,140.0,38.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,66,109,10,32,0,0.0
